itin_id,itin_no,itin_total_price,itin_score,leg_id,leg_no,leg_hours,leg_minutes,leg_departure,leg_durationInMinutes,leg_departure_formatted,leg_arrival,leg_arrival_formatted,leg_origin,leg_destination,seg_id,seg_no,seg_origin,seg_destination,seg_durationInMinutes,leg_carriers_url,leg_carriers,leg_stopcount,seg_hours,seg_minutes,seg_departure_formatted,seg_arrival_formatted,seg_departure,seg_arrival,seg_flightNumber,seg_carrier
16216-2406200830--32695-2-12371-2406220925|12371-2408091740--32695-2-16216-2408101112,579,"$5,725",0.190291,12371-2408091740--32695-2-16216-2408101112,2,30,2,"('2024-08-09T17:40:00',)",1802,05:40 PM,2024-08-10T11:12:00,11:12 AM,HYD,SFO,18395-16216-2408100800-2408101112--32695,4,YUL,SFO,372,https://logos.skyscnr.com/images/airlines/favicon/AC.png,Air Canada,2,6,12,08:00 AM,11:12 AM,"('2024-08-10T08:00:00',)","('2024-08-10T11:12:00',)",761,Air Canada
"16216-2406201130--31876-1-12371-2406212145|12371-2408090720--32480,-32544-1-16216-2408101325",580,"$5,939",0.189467,16216-2406201130--31876-1-12371-2406212145,1,21,45,"('2024-06-20T11:30:00',)",1305,11:30 AM,2024-06-21T21:45:00,09:45 PM,SFO,HYD,16216-16292-2406201130-2406211910--31876,2,SFO,SIN,1000,https://logos.skyscnr.com/images/airlines/favicon/SQ.png,Singapore Airlines,1,16,40,11:30 AM,07:10 PM,"('2024-06-20T11:30:00',)","('2024-06-21T19:10:00',)",31,Singapore Airlines
"16216-2406201130--31876-1-12371-2406212145|12371-2408090720--32480,-32544-1-16216-2408101325",580,"$5,939",0.189467,16216-2406201130--31876-1-12371-2406212145,1,21,45,"('2024-06-20T11:30:00',)",1305,11:30 AM,2024-06-21T21:45:00,09:45 PM,SFO,HYD,16292-12371-2406212000-2406212145--31876,3,SIN,HYD,255,https://logos.skyscnr.com/images/airlines/favicon/SQ.png,Singapore Airlines,1,4,15,08:00 PM,09:45 PM,"('2024-06-21T20:00:00',)","('2024-06-21T21:45:00',)",522,Singapore Airlines
"16216-2406201130--31876-1-12371-2406212145|12371-2408090720--32480,-32544-1-16216-2408101325",580,"$5,939",0.189467,"12371-2408090720--32480,-32544-1-16216-2408101325",2,42,35,"('2024-08-09T07:20:00',)",2555,07:20 AM,2024-08-10T13:25:00,01:25 PM,HYD,SFO,12371-13554-2408090720-2408091320--32480,2,HYD,LHR,630,https://logos.skyscnr.com/images/airlines/favicon/BA.png,British Airways,1,10,30,07:20 AM,01:20 PM,"('2024-08-09T07:20:00',)","('2024-08-09T13:20:00',)",276,British Airways
"16216-2406201130--31876-1-12371-2406212145|12371-2408090720--32480,-32544-1-16216-2408101325",580,"$5,939",0.189467,"12371-2408090720--32480,-32544-1-16216-2408101325",2,42,35,"('2024-08-09T07:20:00',)",2555,07:20 AM,2024-08-10T13:25:00,01:25 PM,HYD,SFO,13554-16216-2408101025-2408101325--32544,3,LHR,SFO,660,https://logos.skyscnr.com/images/airlines/favicon/BA.png,British Airways,1,11,0,10:25 AM,01:25 PM,"('2024-08-10T10:25:00',)","('2024-08-10T13:25:00',)",7857,Austrian Airlines
16216-2406201647--32348-2-12371-2406230305|12371-2408091000--32348-1-16216-2408101400,581,"$4,532",0.1851,16216-2406201647--32348-2-12371-2406230305,1,45,48,"('2024-06-20T16:47:00',)",2748,04:47 PM,2024-06-23T03:05:00,03:05 AM,SFO,HYD,16216-15062-2406201647-2406202313--32348,2,SFO,ORD,266,https://logos.skyscnr.com/images/airlines/favicon/EK.png,Emirates,2,4,26,04:47 PM,11:13 PM,"('2024-06-20T16:47:00',)","('2024-06-20T23:13:00',)",6373,Emirates
16216-2406201647--32348-2-12371-2406230305|12371-2408091000--32348-1-16216-2408101400,581,"$4,532",0.1851,16216-2406201647--32348-2-12371-2406230305,1,45,48,"('2024-06-20T16:47:00',)",2748,04:47 PM,2024-06-23T03:05:00,03:05 AM,SFO,HYD,15062-11182-2406212045-2406221910--32348,3,ORD,DXB,805,https://logos.skyscnr.com/images/airlines/favicon/EK.png,Emirates,2,13,25,08:45 PM,07:10 PM,"('2024-06-21T20:45:00',)","('2024-06-22T19:10:00',)",236,Emirates
16216-2406201647--32348-2-12371-2406230305|12371-2408091000--32348-1-16216-2408101400,581,"$4,532",0.1851,16216-2406201647--32348-2-12371-2406230305,1,45,48,"('2024-06-20T16:47:00',)",2748,04:47 PM,2024-06-23T03:05:00,03:05 AM,SFO,HYD,11182-12371-2406222200-2406230305--32348,4,DXB,HYD,215,https://logos.skyscnr.com/images/airlines/favicon/EK.png,Emirates,2,3,35,10:00 PM,03:05 AM,"('2024-06-22T22:00:00',)","('2024-06-23T03:05:00',)",524,Emirates
16216-2406201647--32348-2-12371-2406230305|12371-2408091000--32348-1-16216-2408101400,581,"$4,532",0.1851,12371-2408091000--32348-1-16216-2408101400,2,40,30,"('2024-08-09T10:00:00',)",2430,10:00 AM,2024-08-10T14:00:00,02:00 PM,HYD,SFO,12371-11182-2408091000-2408091210--32348,2,HYD,DXB,220,https://logos.skyscnr.com/images/airlines/favicon/EK.png,Emirates,1,3,40,10:00 AM,12:10 PM,"('2024-08-09T10:00:00',)","('2024-08-09T12:10:00',)",527,Emirates
16216-2406201647--32348-2-12371-2406230305|12371-2408091000--32348-1-16216-2408101400,581,"$4,532",0.1851,12371-2408091000--32348-1-16216-2408101400,2,40,30,"('2024-08-09T10:00:00',)",2430,10:00 AM,2024-08-10T14:00:00,02:00 PM,HYD,SFO,11182-16216-2408100910-2408101400--32348,3,DXB,SFO,950,https://logos.skyscnr.com/images/airlines/favicon/EK.png,Emirates,1,15,50,09:10 AM,02:00 PM,"('2024-08-10T09:10:00',)","('2024-08-10T14:00:00',)",225,Emirates
"16216-2406201705--32348-1-12371-2406220305|12371-2408091325--31435,-32558,-32128-2-16216-2408101100",582,"$7,053",0.184675,16216-2406201705--32348-1-12371-2406220305,1,21,30,"('2024-06-20T17:05:00',)",1290,05:05 PM,2024-06-22T03:05:00,03:05 AM,SFO,HYD,16216-11182-2406201705-2406211940--32348,2,SFO,DXB,935,https://logos.skyscnr.com/images/airlines/favicon/EK.png,Emirates,1,15,35,05:05 PM,07:40 PM,"('2024-06-20T17:05:00',)","('2024-06-21T19:40:00',)",226,Emirates
"16216-2406201705--32348-1-12371-2406220305|12371-2408091325--31435,-32558,-32128-2-16216-2408101100",582,"$7,053",0.184675,16216-2406201705--32348-1-12371-2406220305,1,21,30,"('2024-06-20T17:05:00',)",1290,05:05 PM,2024-06-22T03:05:00,03:05 AM,SFO,HYD,11182-12371-2406212200-2406220305--32348,3,DXB,HYD,215,https://logos.skyscnr.com/images/airlines/favicon/EK.png,Emirates,1,3,35,10:00 PM,03:05 AM,"('2024-06-21T22:00:00',)","('2024-06-22T03:05:00',)",524,Emirates
"16216-2406201705--32348-1-12371-2406220305|12371-2408091325--31435,-32558,-32128-2-16216-2408101100",582,"$7,053",0.184675,"12371-2408091325--31435,-32558,-32128-2-16216-2408101100",2,34,5,"('2024-08-09T13:25:00',)",2045,01:25 PM,2024-08-10T11:00:00,11:00 AM,HYD,SFO,12371-10957-2408091325-2408091535--31435,2,HYD,DEL,130,https://logos.skyscnr.com/images/airlines/favicon/IK.png,Vistara,2,2,10,01:25 PM,03:35 PM,"('2024-08-09T13:25:00',)","('2024-08-09T15:35:00',)",880,Vistara
"16216-2406201705--32348-1-12371-2406220305|12371-2408091325--31435,-32558,-32128-2-16216-2408101100",582,"$7,053",0.184675,"12371-2408091325--31435,-32558,-32128-2-16216-2408101100",2,34,5,"('2024-08-09T13:25:00',)",2045,01:25 PM,2024-08-10T11:00:00,11:00 AM,HYD,SFO,10957-12409-2408091810-2408100530--32558,3,DEL,ICN,470,https://logos.skyscnr.com/images/airlines/favicon/IK.png,Vistara,2,7,50,06:10 PM,05:30 AM,"('2024-08-09T18:10:00',)","('2024-08-10T05:30:00',)",768,Asiana Airlines
"16216-2406201705--32348-1-12371-2406220305|12371-2408091325--31435,-32558,-32128-2-16216-2408101100",582,"$7,053",0.184675,"12371-2408091325--31435,-32558,-32128-2-16216-2408101100",2,34,5,"('2024-08-09T13:25:00',)",2045,01:25 PM,2024-08-10T11:00:00,11:00 AM,HYD,SFO,12409-16216-2408101600-2408101100--32128,4,ICN,SFO,660,https://logos.skyscnr.com/images/airlines/favicon/IK.png,Vistara,2,11,0,04:00 PM,11:00 AM,"('2024-08-10T16:00:00',)","('2024-08-10T11:00:00',)",23,Korean Air
"16216-2406202205--31876-1-12371-2406221050|12371-2408090720--32480,-32544-1-16216-2408101325",583,"$5,939",0.182379,16216-2406202205--31876-1-12371-2406221050,1,24,15,"('2024-06-20T22:05:00',)",1455,10:05 PM,2024-06-22T10:50:00,10:50 AM,SFO,HYD,16216-16292-2406202205-2406220545--31876,2,SFO,SIN,1000,https://logos.skyscnr.com/images/airlines/favicon/SQ.png,Singapore Airlines,1,16,40,10:05 PM,05:45 AM,"('2024-06-20T22:05:00',)","('2024-06-22T05:45:00',)",33,Singapore Airlines
"16216-2406202205--31876-1-12371-2406221050|12371-2408090720--32480,-32544-1-16216-2408101325",583,"$5,939",0.182379,16216-2406202205--31876-1-12371-2406221050,1,24,15,"('2024-06-20T22:05:00',)",1455,10:05 PM,2024-06-22T10:50:00,10:50 AM,SFO,HYD,16292-12371-2406220845-2406221050--31876,3,SIN,HYD,275,https://logos.skyscnr.com/images/airlines/favicon/SQ.png,Singapore Airlines,1,4,35,08:45 AM,10:50 AM,"('2024-06-22T08:45:00',)","('2024-06-22T10:50:00',)",518,Singapore Airlines
"16216-2406202205--31876-1-12371-2406221050|12371-2408090720--32480,-32544-1-16216-2408101325",583,"$5,939",0.182379,"12371-2408090720--32480,-32544-1-16216-2408101325",2,42,35,"('2024-08-09T07:20:00',)",2555,07:20 AM,2024-08-10T13:25:00,01:25 PM,HYD,SFO,12371-13554-2408090720-2408091320--32480,2,HYD,LHR,630,https://logos.skyscnr.com/images/airlines/favicon/BA.png,British Airways,1,10,30,07:20 AM,01:20 PM,"('2024-08-09T07:20:00',)","('2024-08-09T13:20:00',)",276,British Airways
"16216-2406202205--31876-1-12371-2406221050|12371-2408090720--32480,-32544-1-16216-2408101325",583,"$5,939",0.182379,"12371-2408090720--32480,-32544-1-16216-2408101325",2,42,35,"('2024-08-09T07:20:00',)",2555,07:20 AM,2024-08-10T13:25:00,01:25 PM,HYD,SFO,13554-16216-2408101025-2408101325--32544,3,LHR,SFO,660,https://logos.skyscnr.com/images/airlines/favicon/BA.png,British Airways,1,11,0,10:25 AM,01:25 PM,"('2024-08-10T10:25:00',)","('2024-08-10T13:25:00',)",7857,Austrian Airlines
"16216-2406201600--32478,-32480-1-12371-2406220520|12371-2408091140--31876-1-16216-2408092015",584,"$8,902",0.177098,"16216-2406201600--32478,-32480-1-12371-2406220520",1,24,50,"('2024-06-20T16:00:00',)",1490,04:00 PM,2024-06-22T05:20:00,05:20 AM,SFO,HYD,16216-13554-2406201600-2406211025--32478,2,SFO,LHR,625,https://logos.skyscnr.com/images/airlines/favicon/SN.png,Brussels Airlines,1,10,25,04:00 PM,10:25 AM,"('2024-06-20T16:00:00',)","('2024-06-21T10:25:00',)",9103,Brussels Airlines
"16216-2406201600--32478,-32480-1-12371-2406220520|12371-2408091140--31876-1-16216-2408092015",584,"$8,902",0.177098,"16216-2406201600--32478,-32480-1-12371-2406220520",1,24,50,"('2024-06-20T16:00:00',)",1490,04:00 PM,2024-06-22T05:20:00,05:20 AM,SFO,HYD,13554-12371-2406211505-2406220520--32480,3,LHR,HYD,585,https://logos.skyscnr.com/images/airlines/favicon/SN.png,Brussels Airlines,1,9,45,03:05 PM,05:20 AM,"('2024-06-21T15:05:00',)","('2024-06-22T05:20:00',)",277,British Airways
"16216-2406201600--32478,-32480-1-12371-2406220520|12371-2408091140--31876-1-16216-2408092015",584,"$8,902",0.177098,12371-2408091140--31876-1-16216-2408092015,2,21,5,"('2024-08-09T11:40:00',)",1265,11:40 AM,2024-08-09T20:15:00,08:15 PM,HYD,SFO,12371-16292-2408091140-2408091900--31876,2,HYD,SIN,290,https://logos.skyscnr.com/images/airlines/favicon/SQ.png,Singapore Airlines,1,4,50,11:40 AM,07:00 PM,"('2024-08-09T11:40:00',)","('2024-08-09T19:00:00',)",519,Singapore Airlines
"16216-2406201600--32478,-32480-1-12371-2406220520|12371-2408091140--31876-1-16216-2408092015",584,"$8,902",0.177098,12371-2408091140--31876-1-16216-2408092015,2,21,5,"('2024-08-09T11:40:00',)",1265,11:40 AM,2024-08-09T20:15:00,08:15 PM,HYD,SFO,16292-16216-2408091950-2408092015--31876,3,SIN,SFO,925,https://logos.skyscnr.com/images/airlines/favicon/SQ.png,Singapore Airlines,1,15,25,07:50 PM,08:15 PM,"('2024-08-09T19:50:00',)","('2024-08-09T20:15:00',)",34,Singapore Airlines
"16216-2406201705--32348,-31435-2-12371-2406220740|12371-2408091325--31435,-32558,-32128-2-16216-2408101100",585,"$7,053",0.170607,"16216-2406201705--32348,-31435-2-12371-2406220740",1,26,5,"('2024-06-20T17:05:00',)",1565,05:05 PM,2024-06-22T07:40:00,07:40 AM,SFO,HYD,16216-11182-2406201705-2406211940--32348,2,SFO,DXB,935,https://logos.skyscnr.com/images/airlines/favicon/EK.png,Emirates,2,15,35,05:05 PM,07:40 PM,"('2024-06-20T17:05:00',)","('2024-06-21T19:40:00',)",226,Emirates
"16216-2406201705--32348,-31435-2-12371-2406220740|12371-2408091325--31435,-32558,-32128-2-16216-2408101100",585,"$7,053",0.170607,"16216-2406201705--32348,-31435-2-12371-2406220740",1,26,5,"('2024-06-20T17:05:00',)",1565,05:05 PM,2024-06-22T07:40:00,07:40 AM,SFO,HYD,11182-10075-2406212155-2406220230--32348,3,DXB,BOM,185,https://logos.skyscnr.com/images/airlines/favicon/EK.png,Emirates,2,3,5,09:55 PM,02:30 AM,"('2024-06-21T21:55:00',)","('2024-06-22T02:30:00',)",500,Emirates
"16216-2406201705--32348,-31435-2-12371-2406220740|12371-2408091325--31435,-32558,-32128-2-16216-2408101100",585,"$7,053",0.170607,"16216-2406201705--32348,-31435-2-12371-2406220740",1,26,5,"('2024-06-20T17:05:00',)",1565,05:05 PM,2024-06-22T07:40:00,07:40 AM,SFO,HYD,10075-12371-2406220615-2406220740--31435,4,BOM,HYD,85,https://logos.skyscnr.com/images/airlines/favicon/EK.png,Emirates,2,1,25,06:15 AM,07:40 AM,"('2024-06-22T06:15:00',)","('2024-06-22T07:40:00',)",873,Vistara
"16216-2406201705--32348,-31435-2-12371-2406220740|12371-2408091325--31435,-32558,-32128-2-16216-2408101100",585,"$7,053",0.170607,"12371-2408091325--31435,-32558,-32128-2-16216-2408101100",2,34,5,"('2024-08-09T13:25:00',)",2045,01:25 PM,2024-08-10T11:00:00,11:00 AM,HYD,SFO,12371-10957-2408091325-2408091535--31435,2,HYD,DEL,130,https://logos.skyscnr.com/images/airlines/favicon/IK.png,Vistara,2,2,10,01:25 PM,03:35 PM,"('2024-08-09T13:25:00',)","('2024-08-09T15:35:00',)",880,Vistara
"16216-2406201705--32348,-31435-2-12371-2406220740|12371-2408091325--31435,-32558,-32128-2-16216-2408101100",585,"$7,053",0.170607,"12371-2408091325--31435,-32558,-32128-2-16216-2408101100",2,34,5,"('2024-08-09T13:25:00',)",2045,01:25 PM,2024-08-10T11:00:00,11:00 AM,HYD,SFO,10957-12409-2408091810-2408100530--32558,3,DEL,ICN,470,https://logos.skyscnr.com/images/airlines/favicon/IK.png,Vistara,2,7,50,06:10 PM,05:30 AM,"('2024-08-09T18:10:00',)","('2024-08-10T05:30:00',)",768,Asiana Airlines
"16216-2406201705--32348,-31435-2-12371-2406220740|12371-2408091325--31435,-32558,-32128-2-16216-2408101100",585,"$7,053",0.170607,"12371-2408091325--31435,-32558,-32128-2-16216-2408101100",2,34,5,"('2024-08-09T13:25:00',)",2045,01:25 PM,2024-08-10T11:00:00,11:00 AM,HYD,SFO,12409-16216-2408101600-2408101100--32128,4,ICN,SFO,660,https://logos.skyscnr.com/images/airlines/favicon/IK.png,Vistara,2,11,0,04:00 PM,11:00 AM,"('2024-08-10T16:00:00',)","('2024-08-10T11:00:00',)",23,Korean Air
"16216-2406201600--32478,-32480-1-12371-2406220520|12371-2408092300--31876-1-16216-2408100940",586,"$8,902",0.169412,"16216-2406201600--32478,-32480-1-12371-2406220520",1,24,50,"('2024-06-20T16:00:00',)",1490,04:00 PM,2024-06-22T05:20:00,05:20 AM,SFO,HYD,16216-13554-2406201600-2406211025--32478,2,SFO,LHR,625,https://logos.skyscnr.com/images/airlines/favicon/SN.png,Brussels Airlines,1,10,25,04:00 PM,10:25 AM,"('2024-06-20T16:00:00',)","('2024-06-21T10:25:00',)",9103,Brussels Airlines
"16216-2406201600--32478,-32480-1-12371-2406220520|12371-2408092300--31876-1-16216-2408100940",586,"$8,902",0.169412,"16216-2406201600--32478,-32480-1-12371-2406220520",1,24,50,"('2024-06-20T16:00:00',)",1490,04:00 PM,2024-06-22T05:20:00,05:20 AM,SFO,HYD,13554-12371-2406211505-2406220520--32480,3,LHR,HYD,585,https://logos.skyscnr.com/images/airlines/favicon/SN.png,Brussels Airlines,1,9,45,03:05 PM,05:20 AM,"('2024-06-21T15:05:00',)","('2024-06-22T05:20:00',)",277,British Airways
"16216-2406201600--32478,-32480-1-12371-2406220520|12371-2408092300--31876-1-16216-2408100940",586,"$8,902",0.169412,12371-2408092300--31876-1-16216-2408100940,2,23,10,"('2024-08-09T23:00:00',)",1390,11:00 PM,2024-08-10T09:40:00,09:40 AM,HYD,SFO,12371-16292-2408092300-2408100610--31876,2,HYD,SIN,280,https://logos.skyscnr.com/images/airlines/favicon/SQ.png,Singapore Airlines,1,4,40,11:00 PM,06:10 AM,"('2024-08-09T23:00:00',)","('2024-08-10T06:10:00',)",523,Singapore Airlines
"16216-2406201600--32478,-32480-1-12371-2406220520|12371-2408092300--31876-1-16216-2408100940",586,"$8,902",0.169412,12371-2408092300--31876-1-16216-2408100940,2,23,10,"('2024-08-09T23:00:00',)",1390,11:00 PM,2024-08-10T09:40:00,09:40 AM,HYD,SFO,16292-16216-2408100915-2408100940--31876,3,SIN,SFO,925,https://logos.skyscnr.com/images/airlines/favicon/SQ.png,Singapore Airlines,1,15,25,09:15 AM,09:40 AM,"('2024-08-10T09:15:00',)","('2024-08-10T09:40:00',)",32,Singapore Airlines
"16216-2406201705--32348,-32672-1-12371-2406220450|12371-2408092150--32348-1-16216-2408101400",587,"$8,238",0.169271,"16216-2406201705--32348,-32672-1-12371-2406220450",1,23,15,"('2024-06-20T17:05:00',)",1395,05:05 PM,2024-06-22T04:50:00,04:50 AM,SFO,HYD,16216-11182-2406201705-2406211940--32348,2,SFO,DXB,935,https://logos.skyscnr.com/images/airlines/favicon/EK.png,Emirates,1,15,35,05:05 PM,07:40 PM,"('2024-06-20T17:05:00',)","('2024-06-21T19:40:00',)",226,Emirates
"16216-2406201705--32348,-32672-1-12371-2406220450|12371-2408092150--32348-1-16216-2408101400",587,"$8,238",0.169271,"16216-2406201705--32348,-32672-1-12371-2406220450",1,23,15,"('2024-06-20T17:05:00',)",1395,05:05 PM,2024-06-22T04:50:00,04:50 AM,SFO,HYD,11182-12371-2406212325-2406220450--32672,3,DXB,HYD,235,https://logos.skyscnr.com/images/airlines/favicon/EK.png,Emirates,1,3,55,11:25 PM,04:50 AM,"('2024-06-21T23:25:00',)","('2024-06-22T04:50:00',)",952,Air India
"16216-2406201705--32348,-32672-1-12371-2406220450|12371-2408092150--32348-1-16216-2408101400",587,"$8,238",0.169271,12371-2408092150--32348-1-16216-2408101400,2,28,40,"('2024-08-09T21:50:00',)",1720,09:50 PM,2024-08-10T14:00:00,02:00 PM,HYD,SFO,12371-11182-2408092150-2408100010--32348,2,HYD,DXB,230,https://logos.skyscnr.com/images/airlines/favicon/EK.png,Emirates,1,3,50,09:50 PM,12:10 AM,"('2024-08-09T21:50:00',)","('2024-08-10T00:10:00',)",529,Emirates
"16216-2406201705--32348,-32672-1-12371-2406220450|12371-2408092150--32348-1-16216-2408101400",587,"$8,238",0.169271,12371-2408092150--32348-1-16216-2408101400,2,28,40,"('2024-08-09T21:50:00',)",1720,09:50 PM,2024-08-10T14:00:00,02:00 PM,HYD,SFO,11182-16216-2408100910-2408101400--32348,3,DXB,SFO,950,https://logos.skyscnr.com/images/airlines/favicon/EK.png,Emirates,1,15,50,09:10 AM,02:00 PM,"('2024-08-10T09:10:00',)","('2024-08-10T14:00:00',)",225,Emirates
"16216-2406201230--32544,-32480-1-12371-2406220520|12371-2408091140--31876-1-16216-2408092015",588,"$8,971",0.163302,"16216-2406201230--32544,-32480-1-12371-2406220520",1,28,20,"('2024-06-20T12:30:00',)",1700,12:30 PM,2024-06-22T05:20:00,05:20 AM,SFO,HYD,16216-13554-2406201230-2406210655--32544,2,SFO,LHR,625,https://logos.skyscnr.com/images/airlines/favicon/OS.png,Austrian Airlines,1,10,25,12:30 PM,06:55 AM,"('2024-06-20T12:30:00',)","('2024-06-21T06:55:00',)",7856,Austrian Airlines
"16216-2406201230--32544,-32480-1-12371-2406220520|12371-2408091140--31876-1-16216-2408092015",588,"$8,971",0.163302,"16216-2406201230--32544,-32480-1-12371-2406220520",1,28,20,"('2024-06-20T12:30:00',)",1700,12:30 PM,2024-06-22T05:20:00,05:20 AM,SFO,HYD,13554-12371-2406211505-2406220520--32480,3,LHR,HYD,585,https://logos.skyscnr.com/images/airlines/favicon/OS.png,Austrian Airlines,1,9,45,03:05 PM,05:20 AM,"('2024-06-21T15:05:00',)","('2024-06-22T05:20:00',)",277,British Airways
"16216-2406201230--32544,-32480-1-12371-2406220520|12371-2408091140--31876-1-16216-2408092015",588,"$8,971",0.163302,12371-2408091140--31876-1-16216-2408092015,2,21,5,"('2024-08-09T11:40:00',)",1265,11:40 AM,2024-08-09T20:15:00,08:15 PM,HYD,SFO,12371-16292-2408091140-2408091900--31876,2,HYD,SIN,290,https://logos.skyscnr.com/images/airlines/favicon/SQ.png,Singapore Airlines,1,4,50,11:40 AM,07:00 PM,"('2024-08-09T11:40:00',)","('2024-08-09T19:00:00',)",519,Singapore Airlines
"16216-2406201230--32544,-32480-1-12371-2406220520|12371-2408091140--31876-1-16216-2408092015",588,"$8,971",0.163302,12371-2408091140--31876-1-16216-2408092015,2,21,5,"('2024-08-09T11:40:00',)",1265,11:40 AM,2024-08-09T20:15:00,08:15 PM,HYD,SFO,16292-16216-2408091950-2408092015--31876,3,SIN,SFO,925,https://logos.skyscnr.com/images/airlines/favicon/SQ.png,Singapore Airlines,1,15,25,07:50 PM,08:15 PM,"('2024-08-09T19:50:00',)","('2024-08-09T20:15:00',)",34,Singapore Airlines
"16216-2406202340--31799,-32348-2-12371-2406230305|12371-2408092150--32348,-31799-2-16216-2408101946",589,"$6,076",0.162386,"16216-2406202340--31799,-32348-2-12371-2406230305",1,38,55,"('2024-06-20T23:40:00',)",2335,11:40 PM,2024-06-23T03:05:00,03:05 AM,SFO,HYD,16216-11442-2406202340-2406210815--31799,2,SFO,EWR,335,https://logos.skyscnr.com/images/airlines/favicon/LX.png,SWISS,2,5,35,11:40 PM,08:15 AM,"('2024-06-20T23:40:00',)","('2024-06-21T08:15:00',)",1149,SWISS
"16216-2406202340--31799,-32348-2-12371-2406230305|12371-2408092150--32348,-31799-2-16216-2408101946",589,"$6,076",0.162386,"16216-2406202340--31799,-32348-2-12371-2406230305",1,38,55,"('2024-06-20T23:40:00',)",2335,11:40 PM,2024-06-23T03:05:00,03:05 AM,SFO,HYD,11442-11182-2406212115-2406221835--31799,3,EWR,DXB,800,https://logos.skyscnr.com/images/airlines/favicon/LX.png,SWISS,2,13,20,09:15 PM,06:35 PM,"('2024-06-21T21:15:00',)","('2024-06-22T18:35:00',)",164,SWISS
"16216-2406202340--31799,-32348-2-12371-2406230305|12371-2408092150--32348,-31799-2-16216-2408101946",589,"$6,076",0.162386,"16216-2406202340--31799,-32348-2-12371-2406230305",1,38,55,"('2024-06-20T23:40:00',)",2335,11:40 PM,2024-06-23T03:05:00,03:05 AM,SFO,HYD,11182-12371-2406222200-2406230305--32348,4,DXB,HYD,215,https://logos.skyscnr.com/images/airlines/favicon/LX.png,SWISS,2,3,35,10:00 PM,03:05 AM,"('2024-06-22T22:00:00',)","('2024-06-23T03:05:00',)",524,Emirates
"16216-2406202340--31799,-32348-2-12371-2406230305|12371-2408092150--32348,-31799-2-16216-2408101946",589,"$6,076",0.162386,"12371-2408092150--32348,-31799-2-16216-2408101946",2,34,26,"('2024-08-09T21:50:00',)",2066,09:50 PM,2024-08-10T19:46:00,07:46 PM,HYD,SFO,12371-11182-2408092150-2408100010--32348,2,HYD,DXB,230,https://logos.skyscnr.com/images/airlines/favicon/EK.png,Emirates,2,3,50,09:50 PM,12:10 AM,"('2024-08-09T21:50:00',)","('2024-08-10T00:10:00',)",529,Emirates
"16216-2406202340--31799,-32348-2-12371-2406230305|12371-2408092150--32348,-31799-2-16216-2408101946",589,"$6,076",0.162386,"12371-2408092150--32348,-31799-2-16216-2408101946",2,34,26,"('2024-08-09T21:50:00',)",2066,09:50 PM,2024-08-10T19:46:00,07:46 PM,HYD,SFO,11182-11442-2408100155-2408100815--31799,3,DXB,EWR,860,https://logos.skyscnr.com/images/airlines/favicon/EK.png,Emirates,2,14,20,01:55 AM,08:15 AM,"('2024-08-10T01:55:00',)","('2024-08-10T08:15:00',)",163,SWISS
"16216-2406202340--31799,-32348-2-12371-2406230305|12371-2408092150--32348,-31799-2-16216-2408101946",589,"$6,076",0.162386,"12371-2408092150--32348,-31799-2-16216-2408101946",2,34,26,"('2024-08-09T21:50:00',)",2066,09:50 PM,2024-08-10T19:46:00,07:46 PM,HYD,SFO,11442-16216-2408101640-2408101946--31799,4,EWR,SFO,366,https://logos.skyscnr.com/images/airlines/favicon/EK.png,Emirates,2,6,6,04:40 PM,07:46 PM,"('2024-08-10T16:40:00',)","('2024-08-10T19:46:00',)",1963,SWISS
"16216-2406201600--32478,-32480-1-12371-2406220520|12371-2408090720--32480,-32478-1-16216-2408091915",590,"$9,166",0.160351,"16216-2406201600--32478,-32480-1-12371-2406220520",1,24,50,"('2024-06-20T16:00:00',)",1490,04:00 PM,2024-06-22T05:20:00,05:20 AM,SFO,HYD,16216-13554-2406201600-2406211025--32478,2,SFO,LHR,625,https://logos.skyscnr.com/images/airlines/favicon/SN.png,Brussels Airlines,1,10,25,04:00 PM,10:25 AM,"('2024-06-20T16:00:00',)","('2024-06-21T10:25:00',)",9103,Brussels Airlines
"16216-2406201600--32478,-32480-1-12371-2406220520|12371-2408090720--32480,-32478-1-16216-2408091915",590,"$9,166",0.160351,"16216-2406201600--32478,-32480-1-12371-2406220520",1,24,50,"('2024-06-20T16:00:00',)",1490,04:00 PM,2024-06-22T05:20:00,05:20 AM,SFO,HYD,13554-12371-2406211505-2406220520--32480,3,LHR,HYD,585,https://logos.skyscnr.com/images/airlines/favicon/SN.png,Brussels Airlines,1,9,45,03:05 PM,05:20 AM,"('2024-06-21T15:05:00',)","('2024-06-22T05:20:00',)",277,British Airways
"16216-2406201600--32478,-32480-1-12371-2406220520|12371-2408090720--32480,-32478-1-16216-2408091915",590,"$9,166",0.160351,"12371-2408090720--32480,-32478-1-16216-2408091915",2,24,25,"('2024-08-09T07:20:00',)",1465,07:20 AM,2024-08-09T19:15:00,07:15 PM,HYD,SFO,12371-13554-2408090720-2408091320--32480,2,HYD,LHR,630,https://logos.skyscnr.com/images/airlines/favicon/BA.png,British Airways,1,10,30,07:20 AM,01:20 PM,"('2024-08-09T07:20:00',)","('2024-08-09T13:20:00',)",276,British Airways
